smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type
COc1cccc2c1Cc1ccccc1CCN(C)CC2,CHEMBL861435,Ki,6.79,CHEMBL379662,2006,CHEMBL1138197,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from D2L dopamine receptor,47,624,c1ccc2c(c1)CCNCCc1ccccc1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c1Cc1ccccc1CCN(C)CC2,CHEMBL861441,Ki,7.4,CHEMBL379662,2006,CHEMBL1138197,J Med Chem,Scientific Literature,Inhibition of D2L dopamine receptor in HEK 293 cells by intracellular calcium assay,47,625,c1ccc2c(c1)CCNCCc1ccccc1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(C/C=C/COc1ccc2ccc(=O)[nH]c2c1)CC3,CHEMBL5385535,Ki,6.855,CHEMBL5414097,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCC=CCN3CCc4c(oc5ccccc45)C3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2c(c1)NC(=O)C2)CC3,CHEMBL5385535,Ki,5.495,CHEMBL5415178,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=C1Cc2ccc(OCCCCN3CCc4c(oc5ccccc45)C3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC3,CHEMBL5385535,Ki,7.405,CHEMBL5409419,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=C1CCc2ccc(OCCCCN3CCc4c(oc5ccccc45)C3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)[nH]c2c1)CC3,CHEMBL5385535,Ki,7.07,CHEMBL5426242,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCCN3CCc4c(oc5ccccc45)C3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)n(C)c2c1)CC3,CHEMBL5385535,Ki,5.64,CHEMBL5395417,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCCN3CCc4c(oc5ccccc45)C3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)oc2c1)CC3,CHEMBL5385535,Ki,6.535,CHEMBL5393856,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCCN3CCc4c(oc5ccccc45)C3)cc2o1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2cccnc2c1)CC3,CHEMBL5385535,Ki,5.87,CHEMBL5402456,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,c1cnc2cc(OCCCCN3CCc4c(oc5ccccc45)C3)ccc2c1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCCOc1ccc2scnc2c1)CC3,CHEMBL5385535,Ki,4.585,CHEMBL5410217,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,c1ccc2c3c(oc2c1)CN(CCCCOc1ccc2scnc2c1)CC3,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCOc1ccc2c(c1)NC(=O)CC2)CC3,CHEMBL5385535,Ki,6.69,CHEMBL5433201,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=C1CCc2ccc(OCCCN3CCc4c(oc5ccccc45)C3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2c3c(oc12)CN(CCCOc1ccc2ccc(=O)[nH]c2c1)CC3,CHEMBL5385535,Ki,6.825,CHEMBL5427288,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCN3CCc4c(oc5ccccc45)C3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(C(=O)NCCCCN3CCN(c4[nH]nc5ccccc45)CC3)oc12,CHEMBL861746,Ki,7.25,CHEMBL202713,2006,CHEMBL1148573,J Med Chem,Scientific Literature,Displacement of [3H]spiroperidol from cloned human dopamine receptor D2(long) expressed in rat C6 glioma cells,47,737,O=C(NCCCCN1CCN(c2[nH]nc3ccccc23)CC1)c1cc2ccccc2o1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)oc12,CHEMBL672170,Ki,6.43,CHEMBL196476,2002,CHEMBL1136013,J Med Chem,Scientific Literature,Binding affinity towards human Dopamine receptor D2 using [3H]spiroperidol as radioligand,29,653,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2o1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)oc12,CHEMBL861746,Ki,6.43,CHEMBL196476,2006,CHEMBL1148573,J Med Chem,Scientific Literature,Displacement of [3H]spiroperidol from cloned human dopamine receptor D2(long) expressed in rat C6 glioma cells,47,737,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2o1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc5nccnc45)CC3)oc12,CHEMBL861746,Ki,5.9,CHEMBL201326,2006,CHEMBL1148573,J Med Chem,Scientific Literature,Displacement of [3H]spiroperidol from cloned human dopamine receptor D2(long) expressed in rat C6 glioma cells,47,737,O=C(NCCCCN1CCN(c2cccc3nccnc23)CC1)c1cc2ccccc2o1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(CNCCCCOc3ccc4c(c3)NC(=O)CC4)oc12,CHEMBL5385535,Ki,7.475,CHEMBL5425434,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=C1CCc2ccc(OCCCCNCc3cc4ccccc4o3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(CNCCCCOc3ccc4ccc(=O)[nH]c4c3)oc12,CHEMBL5385535,Ki,8.395,CHEMBL5417857,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCCNCc3cc4ccccc4o3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(CNCCCCOc3ccc4ccc(=O)[nH]c4c3)sc12,CHEMBL5385535,Ki,6.15,CHEMBL5396612,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCCNCc3cc4ccccc4s3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2cc(CNCCCOc3ccc4ccc(=O)[nH]c4c3)sc12,CHEMBL5385535,Ki,6.74,CHEMBL5405133,2023,CHEMBL5380874,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from Dopamine D2 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,157,201,O=c1ccc2ccc(OCCCNCc3cc4ccccc4s3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2nc(CCCN3CCC(c4ccccn4)CC3)sc12,CHEMBL5324908,Ki,6.17,CHEMBL5406300,2023,CHEMBL5321291,J Med Chem,Scientific Literature,Displacement of [3H]N-methylspiperone from human D2 receptor stably expressed in HEK293 cell membrane assessed as inhibition constant incubated for 1 hr by MicroBeta scintillation counting method,157,704,c1ccc(C2CCN(CCCc3nc4ccccc4s3)CC2)nc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2nc(CCCN3CCC(c4ccccn4)CC3)sc12,CHEMBL5324912,IC50,5.74,CHEMBL5406300,2023,CHEMBL5321291,J Med Chem,Scientific Literature,Antagonist activity at human D2 receptor stably expressed in CHO-K1 cells assessed as inhibition of forskolin stimulated cAMP production incubated for 30 mins by Lance ultra cAMP assay,157,705,c1ccc(C2CCN(CCCc3nc4ccccc4s3)CC2)nc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2nc(CCCN3CCC(c4ccccn4)CC3)sc12,CHEMBL5324922,IC50,5.65,CHEMBL5406300,2023,CHEMBL5321291,J Med Chem,Scientific Literature,Antagonist activity at human D2 receptor stably expressed in CHO-K1 cells assessed as beta arrestin recruitment preincubated for 90 mins by tropix-gal screen substrate based luminescence analysis,157,706,c1ccc(C2CCN(CCCc3nc4ccccc4s3)CC2)nc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1cccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n12,CHEMBL4619928,IC50,7.91,CHEMBL4634009,2020,CHEMBL4619707,Bioorg Med Chem Lett,Scientific Literature,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,143,752,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccccn12,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1,CHEMBL864519,Ki,6.44,CHEMBL197656,2006,CHEMBL1148546,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to dopamine D2 receptor,47,688,O=c1[nH]c2[nH]c(-c3ccccc3)cc2c(=O)n1CCN1CCN(c2ccccc2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,CHEMBL671073,IC50,6.44,CHEMBL64487,1998,CHEMBL1130912,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,14,212,c1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL670881,Ki,5.88,CHEMBL333085,1996,CHEMBL1129625,J Med Chem,Scientific Literature,Displacement of [3H]-raclopride fromd human Dopamine receptor D2A expressed in LtK- cells,9,137,c1ccc(-c2cccc3c2-c2cccc4c2C(C3)NCC4)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1cn(CCC(O)CN2CCN(c3ccccc3OC)CC2)nn1,CHEMBL3591124,Ki,5.99,CHEMBL3588992,2015,CHEMBL3588746,Bioorg Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from human dopamine D2 receptor expressed in HEK293 cell membranes after 1 hr by liquid scintillation counting analysis,109,753,c1ccc(-c2cn(CCCCN3CCN(c4ccccc4)CC3)nn2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1nnc(SCCCN2CCC3(CC2)CCN(c2ccccc2OC)CC3)n1C,CHEMBL4397357,Ki,5.67,CHEMBL4590969,2019,CHEMBL4396871,J Med Chem,Scientific Literature,Displacement of [125I]IABN from recombinant human D2 long receptor stably expressed in HEK293 cell membranes measured after 60 mins by scintillation counting analysis,136,279,c1ccc(-c2nnc(SCCCN3CCC4(CC3)CCN(c3ccccc3)CC4)[nH]2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1-c1nnc(SCCCN2CCc3ccc(-c4cc(C)on4)cc3CC2)n1C,CHEMBL895462,Ki,7.1,CHEMBL390429,2007,CHEMBL1148818,J Med Chem,Scientific Literature,Displacement of [35S]GTP-gamma-S from human cloned dopamine D2 receptor expressed in CHO cells after 30 mins,53,690,c1ccc(-c2nnc(SCCCN3CCc4ccc(-c5ccon5)cc4CC3)[nH]2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1/C=C/C(=O)NCCCCN1CCN(c2ccccc2OC)CC1,CHEMBL671730,Ki,7.85,CHEMBL126441,2003,CHEMBL1144878,J Med Chem,Scientific Literature,Binding affinity for human dopamine receptor D2 by displacing [125I]iodosulpiride expressed in CHO cells,34,693,O=C(C=Cc1ccccc1)NCCCCN1CCN(c2ccccc2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1/C=C/C(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(OS(C)(=O)=O)cc3CC2)CC1,CHEMBL674348,Ki,7.0,CHEMBL2368633,2003,CHEMBL1145891,J Med Chem,Scientific Literature,Binding affinity against human Dopamine receptor D2 expressed in CHO cells by using [125I]iodosulpiride as radioligand,34,694,O=C(C=Cc1ccccc1)NC1CCC(CCN2CCc3ccccc3CC2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(=O)CCCCCN1CCN(c2noc3ccccc23)CC1,CHEMBL672386,Ki,7.11,CHEMBL159022,2003,CHEMBL1145970,J Med Chem,Scientific Literature,Binding affinity of compound was tested for Dopamine receptor D2L,34,754,O=C(CCCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(=O)NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1,CHEMBL838683,Ki,8.43,CHEMBL414839,2005,CHEMBL1145183,J Med Chem,Scientific Literature,Binding affinity for human dopamine D2 receptor,40,702,O=C(NCC=CCN1CCN(c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(=O)NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21,CHEMBL4825013,Ki,6.06,CHEMBL4849734,2021,CHEMBL4823295,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis,149,407,O=C(NCCCCN1CCOC2c3ccccc3OCC21)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,CHEMBL670113,IC50,6.09,CHEMBL356358,1998,CHEMBL1131412,J Med Chem,Scientific Literature,In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.,14,582,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,CHEMBL911524,Ki,5.95,CHEMBL379560,2006,CHEMBL1146903,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]methylspiperone from dopamine D2 receptor expressed in CHO cells,47,194,O=C(NN1c2ccccc2N=C(N2CCNCC2)c2ccccc21)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(c1ccccc1)N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,CHEMBL897619,Ki,6.2,CHEMBL240600,2007,CHEMBL1137479,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from human dopamine D2S receptor expressed in HEK cells,53,755,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)/C=C/c2ccccc2)CC1,CHEMBL897619,Ki,6.01,CHEMBL240564,2007,CHEMBL1137479,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from human dopamine D2S receptor expressed in HEK cells,53,755,O=C(C=Cc1ccccc1)NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,CHEMBL897619,Ki,6.21,CHEMBL391120,2007,CHEMBL1137479,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from human dopamine D2S receptor expressed in HEK cells,53,755,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,CHEMBL897619,Ki,6.5,CHEMBL391895,2007,CHEMBL1137479,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from human dopamine D2S receptor expressed in HEK cells,53,755,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc2ccccc2c1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNC/C=C/COc1ccc2c(c1)NC(=O)CC2,CHEMBL4842092,Ki,6.34,CHEMBL4855775,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C1CCc2ccc(OCC=CCNCC3CC3c3ccccc3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNC/C=C/COc1ccc2ccc(=O)[nH]c2c1,CHEMBL4842092,Ki,6.9,CHEMBL4871762,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=c1ccc2ccc(OCC=CCNCC3CC3c3ccccc3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCCCOc1ccc2c(c1)NC(=O)CC2,CHEMBL4842092,Ki,6.59,CHEMBL4859394,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C1CCc2ccc(OCCCCCNCC3CC3c3ccccc3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1,CHEMBL4842092,Ki,6.66,CHEMBL4871774,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=c1ccc2ccc(OCCCCCNCC3CC3c3ccccc3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCCOc1ccc2c(c1)NC(=O)CC2,CHEMBL4842092,Ki,7.21,CHEMBL4862301,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C1CCc2ccc(OCCCCNCC3CC3c3ccccc3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,CHEMBL4842092,Ki,7.22,CHEMBL4872548,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=c1ccc2ccc(OCCCCNCC3CC3c3ccccc3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCOc1ccc2c(c1)NC(=O)CC2,CHEMBL4842092,Ki,6.9,CHEMBL4863992,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C1CCc2ccc(OCCCNCC3CC3c3ccccc3)cc2N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1,CHEMBL4842092,Ki,6.81,CHEMBL4850635,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=c1ccc2ccc(OCCCNCC3CC3c3ccccc3)cc2[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)N(C)C)CC1,CHEMBL4842092,Ki,5.74,CHEMBL4845711,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,c1ccc(C2CC2CNCCC2CCCCC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)N2CCCC2)CC1,CHEMBL4842092,Ki,5.66,CHEMBL4874131,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C(NC1CCC(CCNCC2CC2c2ccccc2)CC1)N1CCCC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)c2ccccc2)CC1,CHEMBL4842092,Ki,5.98,CHEMBL4876611,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=C(NC1CCC(CCNCC2CC2c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CC1,CHEMBL4842092,Ki,6.01,CHEMBL4864369,2021,CHEMBL4840367,J Med Chem,Scientific Literature,Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,149,362,O=S(=O)(NC1CCC(CCNCC2CC2c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1C1CCN(CNC(=O)c2cccc(C)c2)CC1,CHEMBL910434,Ki,7.57,CHEMBL376092,2006,CHEMBL1137302,J Med Chem,Scientific Literature,Displacement of [125I]7-OH-PIPAT from human D2L receptor expressed in HEK293 cell membrane,47,635,O=C(NCN1CCC(c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1CCCCN1CCN(Cc2cc3ccccc3o2)CC1,CHEMBL1839313,Ki,6.37,CHEMBL1834259,2011,CHEMBL1833923,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]N-methylspiperone from D2 after 1.5 hrs by liquid scintillation counting,78,708,c1ccc(CCCCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1CCCN1CCN(Cc2cc3ccccc3o2)CC1,CHEMBL1839313,Ki,5.23,CHEMBL1834256,2011,CHEMBL1833923,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]N-methylspiperone from D2 after 1.5 hrs by liquid scintillation counting,78,708,c1ccc(CCCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1CCN1CCN(Cc2cc3ccccc3o2)CC1,CHEMBL1839313,Ki,5.78,CHEMBL1834252,2011,CHEMBL1833923,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]N-methylspiperone from D2 after 1.5 hrs by liquid scintillation counting,78,708,c1ccc(CCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,CHEMBL1947794,IC50,6.2,CHEMBL1944694,2012,CHEMBL1944599,Bioorg Med Chem Lett,Scientific Literature,Displacement of radiolabeled spiperone from dopamine D2 receptor,82,225,O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5121178,Ki,4.88,CHEMBL5174637,2022,CHEMBL5120748,Eur J Med Chem,Scientific Literature,Binding affinity to human D2 receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,153,756,c1ccc(CCNc2ncnc(NCCc3c[nH]c4ccccc34)n2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
